NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_YEAR,AGE_YEARS,ALTITUDE_MEAN_KM,INCLINATION,APOGEE,PERIGEE,PERIOD,ORBIT_CLASS,LAUNCH_MASS_KG,MASS_SOURCE,EXPECTED_LIFETIME_YEARS,CONTRACTOR_TIER,OPERATOR_TIER,PURPOSE,DATA_COMPLETENESS_SCORE,MASS_ESTIMATED,TIER_INFERRED,PURPOSE_INFERRED,LIFETIME_ESTIMATED
65025,STARLINK-34727,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,459.0,53.16,460.0,458.0,93.77,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65026,STARLINK-34804,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,476.0,475.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65027,STARLINK-34655,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65028,STARLINK-34807,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,447.0,53.16,448.0,446.0,93.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65029,STARLINK-34731,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65030,STARLINK-34614,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65031,STARLINK-34677,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,476.0,475.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65032,STARLINK-34656,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65033,STARLINK-34671,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,470.0,53.16,471.0,469.0,94.0,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65034,STARLINK-34610,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65035,STARLINK-34286,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65036,STARLINK-34770,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,476.0,475.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65037,STARLINK-34776,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.5,53.16,476.0,475.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65038,STARLINK-34827,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,459.0,53.16,460.0,458.0,93.77,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65039,STARLINK-34721,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,463.0,53.16,464.0,462.0,93.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65040,STARLINK-34819,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65041,STARLINK-34820,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65042,STARLINK-34824,US,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,468.0,53.16,469.0,467.0,93.96,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65043,HULIANWANG DIGUI-40,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,967.0,50.0,967.0,967.0,104.41,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65044,HULIANWANG DIGUI-41,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,966.5,50.0,967.0,966.0,104.4,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65045,HULIANWANG DIGUI-42,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,966.0,50.0,966.0,966.0,104.39,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65046,HULIANWANG DIGUI-43,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,965.0,50.0,965.0,965.0,104.37,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65047,HULIANWANG DIGUI-44,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,964.5,50.0,965.0,964.0,104.36,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65048,HULIANWANG DIGUI-45,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,964.0,50.0,971.0,957.0,104.35,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65049,HULIANWANG DIGUI-46,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,962.5,50.0,965.0,960.0,104.32,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65050,HULIANWANG DIGUI-47,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,963.0,50.0,963.0,963.0,104.34,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65051,HULIANWANG DIGUI-48,PRC,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,963.0,50.0,963.0,963.0,104.33,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65053,NISAR,IND,PAYLOAD,+,2025-07-30,2025,0.2080766598220397,750.0,98.41,751.0,749.0,99.83,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65055,PRSC-S1,PRC,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,547.5,41.13,551.0,544.0,95.61,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65056,STARLINK-34788,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,450.0,446.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65057,STARLINK-34745,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65058,STARLINK-34779,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65059,STARLINK-34803,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65060,STARLINK-34717,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65061,STARLINK-34750,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65062,STARLINK-34708,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,447.5,97.61,450.0,445.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65063,STARLINK-34798,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65064,STARLINK-34793,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65065,STARLINK-34806,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65066,STARLINK-34739,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65067,STARLINK-34802,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65068,STARLINK-34810,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65069,STARLINK-34809,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65070,STARLINK-34794,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65071,STARLINK-34805,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,447.5,97.6,450.0,445.0,93.54,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65072,STARLINK-34735,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65073,STARLINK-34781,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.61,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65074,STARLINK-34780,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,448.0,97.6,449.0,447.0,93.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65075,USA 549,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,324.5,97.61,326.0,323.0,91.02,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65076,USA 550,US,PAYLOAD,+,2025-07-31,2025,0.2053388090349076,324.5,97.61,327.0,322.0,91.02,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65078,STARLINK-34771,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.0,53.16,448.0,446.0,93.52,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65079,STARLINK-34634,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.0,53.16,448.0,446.0,93.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65080,STARLINK-34267,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.5,53.16,448.0,447.0,93.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65081,STARLINK-34561,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.0,53.16,448.0,446.0,93.52,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65082,STARLINK-34626,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.0,53.16,448.0,446.0,93.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65083,STARLINK-34247,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,447.0,53.16,448.0,446.0,93.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65084,STARLINK-34601,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65085,STARLINK-34792,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65086,STARLINK-34822,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,475.0,475.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65087,STARLINK-34686,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65088,STARLINK-34594,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65089,STARLINK-34665,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65090,STARLINK-34673,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65091,STARLINK-34648,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65092,STARLINK-34640,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65093,STARLINK-34266,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65094,STARLINK-34769,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65095,STARLINK-34768,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65096,STARLINK-34759,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.5,53.16,476.0,475.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65097,STARLINK-34741,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65098,STARLINK-34764,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.1,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65099,STARLINK-34815,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.5,53.16,477.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65100,STARLINK-34814,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65101,STARLINK-34285,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65102,STARLINK-34857,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.5,53.16,476.0,475.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65103,STARLINK-34887,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65104,STARLINK-34481,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65105,STARLINK-34545,US,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,475.0,53.16,476.0,474.0,94.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65106,HULIANWANG DIGUI-49,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,944.5,50.0,953.0,936.0,103.93,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65107,HULIANWANG DIGUI-50,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,943.5,50.0,951.0,936.0,103.91,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65108,HULIANWANG DIGUI-51,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,943.5,50.0,952.0,935.0,103.91,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65109,HULIANWANG DIGUI-52,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,932.0,50.0,940.0,924.0,103.67,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65110,HULIANWANG DIGUI-53,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,943.0,50.0,950.0,936.0,103.9,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65111,HULIANWANG DIGUI-54,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,942.0,50.0,949.0,935.0,103.88,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65112,HULIANWANG DIGUI-55,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,941.0,50.0,949.0,933.0,103.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65113,HULIANWANG DIGUI-56,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,942.0,50.0,948.0,936.0,103.88,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65114,HULIANWANG DIGUI-57,PRC,PAYLOAD,+,2025-08-04,2025,0.1943874058863792,942.0,50.0,948.0,936.0,103.88,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65116,QPS-SAR-12 (KUSHINADA-I),JPN,PAYLOAD,+,2025-08-05,2025,0.19164955509924708,574.5,42.01,579.0,570.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65119,GEESAT-4 01,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.99,623.0,594.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65120,GEESAT-4 02,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.98,614.0,603.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65121,GEESAT-4 03,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.99,623.0,594.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65122,GEESAT-4 04,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.98,616.0,601.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65123,GEESAT-4 05,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.99,623.0,594.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65124,GEESAT-4 06,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.98,621.0,596.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65125,GEESAT-4 07,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.99,621.0,596.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65126,GEESAT-4 08,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.97,614.0,603.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65127,GEESAT-4 09,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,699.5,49.99,715.0,684.0,98.77,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65128,GEESAT-4 10,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.99,631.0,586.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65129,GEESAT-4 11,PRC,PAYLOAD,+,2025-08-08,2025,0.1834360027378508,608.5,49.98,617.0,600.0,96.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65132,KUIPER-00081,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,454.0,51.87,457.0,451.0,93.67,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65133,KUIPER-00088,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,472.5,51.88,477.0,468.0,94.05,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65134,KUIPER-00095,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,456.0,51.88,459.0,453.0,93.71,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65135,KUIPER-00096,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,454.5,51.87,457.0,452.0,93.68,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65136,KUIPER-00097,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.5,51.87,458.0,453.0,93.7,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65137,KUIPER-00098,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.0,51.87,459.0,451.0,93.68,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65138,KUIPER-00099,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,454.0,51.87,457.0,451.0,93.67,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65139,KUIPER-00100,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.0,51.87,458.0,452.0,93.68,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65140,KUIPER-00102,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,456.0,51.88,459.0,453.0,93.71,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65141,KUIPER-00103,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,507.5,51.88,511.0,504.0,94.77,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65142,KUIPER-00104,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.0,51.88,457.0,453.0,93.69,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65143,KUIPER-00105,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,479.0,51.88,484.0,474.0,94.18,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65144,KUIPER-00106,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,512.0,51.89,516.0,508.0,94.86,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65145,KUIPER-00107,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.0,51.88,458.0,452.0,93.69,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65146,KUIPER-00108,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,455.5,51.88,459.0,452.0,93.7,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65147,KUIPER-00109,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,454.0,51.87,457.0,451.0,93.67,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65148,KUIPER-00110,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,495.5,51.88,501.0,490.0,94.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65149,KUIPER-00111,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,524.5,51.89,528.0,521.0,95.12,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65150,KUIPER-00112,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,456.0,51.88,459.0,453.0,93.71,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65151,KUIPER-00114,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,552.0,51.89,556.0,548.0,95.69,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65152,KUIPER-00115,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,489.5,51.88,495.0,484.0,94.4,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65153,KUIPER-00116,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,529.5,51.89,534.0,525.0,95.23,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65154,KUIPER-00118,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,549.5,51.89,552.0,547.0,95.64,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
65155,KUIPER-00119,US,PAYLOAD,+,2025-08-11,2025,0.17522245037645448,463.0,51.88,467.0,459.0,93.85,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
